STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,DPNP,DPNT,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,DSNW,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,289,0,92,42,796,526,661
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193807,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,445,0,90,45,810,593,702
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,612,0,95,42,818,584,701
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,975,0,78,32,680,443,562
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193810,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,156,0,83,25,629,380,504
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193811,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,294,160,76,-10,505,290,398
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,304,30,50,1,345,212,278
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,216,185,52,-20,301,108,204
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363,153,57,-11,357,110,234
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,171,67,56,-7,367,192,280
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,490,125,67,20,513,313,413
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,247,0,86,29,705,442,574
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,384,0,92,39,770,519,644
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193907,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,280,0,92,43,818,562,690
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,347,0,90,49,834,582,708
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193909,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,232,0,90,30,720,462,591
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193910,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,520,0,81,18,587,378,482
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193911,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,86,15,58,6,427,233,330
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,193912,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,214,18,52,-6,330,171,250
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123,46,43,-11,230,54,142
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155,118,42,-12,300,106,203
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,462,147,53,-7,357,187,272
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,312,78,78,20,508,300,404
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,802,0,79,29,683,460,572
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,607,0,88,35,744,523,634
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,272,0,92,44,806,564,685
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194008,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,195,0,89,32,774,531,652
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,523,0,79,32,675,463,569
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194010,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,134,-9999,80,19,554,333,444
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,424,70,70,1,437,297,367
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,282,78,49,-16,365,179,272
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,166,155,41,-17,259,77,168
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,185,21,44,-1,322,145,234
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108,83,48,-3,367,174,270
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,45,-9999,89,23,641,361,501
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,283,0,87,26,706,429,568
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,233,0,95,39,780,542,661
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,949,0,90,48,809,592,700
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,164,0,88,38,771,519,645
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194109,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,374,0,88,27,768,466,617
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194110,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,360,0,82,19,600,392,496
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,201,0,71,15,504,322,413
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,247,65,66,-5,378,219,298
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,140,49,50,-13,279,125,202
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,130,-9999,45,-16,275,97,186
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,342,125,65,13,454,277,366
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,213,24,85,28,592,354,473
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363,0,85,29,709,479,594
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,541,0,91,42,765,536,650
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,264,0,91,40,801,561,681
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114,0,88,33,791,526,658
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,444,0,90,24,727,447,587
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,409,0,76,23,640,385,512
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,261,35,66,10,478,281,380
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,234,62,47,-22,298,136,217
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193,204,40,-17,256,66,161
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,162,93,56,-30,320,129,224
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,177,74,64,-12,384,219,302
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,262,94,67,12,481,270,376
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,540,0,84,25,669,438,554
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,446,0,90,41,802,562,682
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,742,0,88,42,805,581,693
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,588,0,88,42,765,559,662
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,266,0,86,28,698,466,582
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,326,0,79,23,591,388,490
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,441,250,63,9,449,265,357
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69,11,46,-16,315,106,210
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147,170,45,-15,331,137,234
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,234,211,47,-17,330,99,214
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,261,126,60,-11,385,182,284
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,317,2,69,16,510,291,400
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,226,0,90,27,750,475,612
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,547,0,91,36,763,533,648
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194407,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,484,0,91,45,829,575,702
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,84,0,93,40,825,559,692
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194409,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,427,0,85,29,715,510,612
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194410,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381,0,74,19,591,361,476
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194411,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,246,71,67,17,439,284,362
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,169,82,44,-8,314,130,222
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,386,272,50,-21,245,22,134
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,205,110,45,-11,335,132,234
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,186,17,81,9,550,297,424
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,593,5,85,24,623,378,500
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,424,55,86,30,633,426,530
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,455,0,90,28,749,519,634
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194507,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,965,0,89,45,796,577,686
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,78,0,89,43,785,554,670
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,663,0,90,31,733,519,626
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194510,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,575,0,78,23,590,364,477
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194511,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383,72,72,15,482,310,396
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,146,44,51,-10,299,134,216
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,154,115,58,-14,312,120,216
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,251,227,61,-12,319,80,200
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,153,5,81,5,566,290,428
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,232,13,79,14,543,320,432
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,514,0,83,25,673,413,543
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,360,0,90,37,756,513,634
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194607,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363,0,90,40,803,559,681
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,396,0,88,37,742,541,642
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194609,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,531,0,85,31,753,481,617
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194610,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,310,5,82,23,660,392,526
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,208,2,63,15,500,334,417
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,278,104,61,-8,371,195,283
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,333,72,51,-9,360,148,254
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,187,257,47,-6,309,111,210
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,430,214,54,1,405,225,315
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,172,32,73,19,542,328,435
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,449,0,80,20,672,438,555
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,640,0,92,36,752,518,635
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,441,0,88,48,815,603,709
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194708,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,79,0,92,42,817,602,710
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,105,0,87,23,735,481,608
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194710,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,86,0,83,21,699,412,556
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,380,16,68,13,436,271,354
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,183,200,49,-8,305,121,213
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194801,-9999,-32,-48,-9999,0,22,10,31,-9999,-9999,0,80,22,-9999,216,323,40,-27,258,39,148
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194802,-9999,36,-13,-9999,0,16,10,28,-9999,-9999,1,124,18,-9999,226,146,55,-27,318,59,188
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194803,-9999,-5,11,-9999,0,6,6,24,-9999,-9999,0,68,10,-9999,258,147,70,-17,454,185,320
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194804,-9999,-14,40,-9999,0,0,0,10,-9999,-9999,0,69,0,-9999,297,0,74,20,583,349,466
COOP:436995,RUTLAND VT US,unknown,unknown,unknown,194805,-9999,104,-10,-9999,0,0,0,2,-9999,-9999,0,113,0,-9999,443,0,82,29,642,439,540
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194806,-9999,-149,-10,-9999,1,0,0,0,-9999,-9999,-9999,53,0,-9999,245,0,90,37,751,514,632
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194807,-9999,-36,4,-9999,0,0,0,0,-9999,-9999,1,187,0,-9999,357,0,89,47,807,572,690
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194808,-9999,-76,18,-9999,4,0,0,0,-9999,-9999,1,110,0,-9999,284,0,92,47,788,575,682
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194809,-9999,-315,9,-9999,0,0,0,3,-9999,-9999,0,36,0,-9999,71,0,88,30,739,461,600
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194810,-9999,-100,-15,-9999,0,0,0,14,-9999,-9999,0,83,0,-9999,243,0,73,20,578,360,469
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194811,-9999,167,92,-9999,0,0,0,11,-9999,-9999,1,144,0,-9999,498,8,75,20,540,361,451
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194812,-9999,83,56,-9999,0,11,2,28,-9999,-9999,1,206,1,-9999,307,9,59,-4,382,209,296
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194901,-9999,-4,77,-9999,0,10,0,29,-9999,-9999,0,37,7,-9999,244,191,60,2,362,183,273
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194902,-9999,-38,79,-9999,0,7,3,28,-9999,-9999,0,62,6,-9999,152,49,58,-12,388,172,280
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194903,-9999,-72,28,-9999,0,7,1,23,-9999,-9999,0,34,5,-9999,191,100,69,0,441,233,337
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194904,-9999,-49,34,-9999,0,0,0,11,-9999,-9999,0,60,0,-9999,262,0,78,20,577,343,460
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194905,-9999,3,10,-9999,0,0,0,2,-9999,-9999,1,130,0,-9999,342,0,85,31,694,425,560
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194906,-9999,-193,47,-9999,0,0,0,0,-9999,-9999,1,110,0,-9999,201,0,89,38,819,559,689
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194907,-9999,38,23,-9999,3,0,0,0,-9999,-9999,1,124,0,-9999,431,0,91,43,830,588,709
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194908,-9999,212,13,-9999,1,0,0,0,-9999,-9999,1,381,0,-9999,572,0,92,40,800,554,677
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194909,-9999,-29,-18,-9999,0,0,0,1,-9999,-9999,0,76,0,-9999,357,0,80,30,668,477,573
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194910,-9999,-101,43,-9999,0,0,0,7,-9999,-9999,0,66,0,-9999,242,0,85,21,648,405,527
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194911,-9999,-101,-10,-9999,0,4,-9999,25,-9999,-9999,0,55,0,-9999,230,10,67,4,440,257,349
COOP:436995,RUTLAND VT US,189,43.6,-72.96667,194912,-9999,31,49,-9999,0,9,1,27,-9999,-9999,0,55,2,-9999,255,44,65,-5,387,191,289
